fecha;hora;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
02-01-2020;10;33,46;30,42923122;29,49152295;29,80534408;29,11486095;29,42117184;29,06642751;29,71706033;30,96107949;31,56220598;30,85823505;28,91936456;29,39848782;29,88680729;30,3669268;30,86865744;31,80835823;32,24939379;33,13307425;34,4495903;35,51650552;35,27556446;35,41059567;35,40454149;35,57168286;35,61912005;35,71138882;35,70640754;35,80948188;36,32876197;35,97715969
02-01-2020;11;33,65;30,60202124;29,65898826;29,9745914;29,28018742;29,58823767;29,23147895;29,88580634;31,13688956;31,7414295;31,03346114;29,08358092;29,56542484;30,0565172;30,53936303;31,0439427;31,98897951;32,43251946;33,32121783;34,64520961;35,71818322;35,475874;35,61167198;35,60558342;35,77367389;35,82138044;35,91417316;35,90916359;36,01282323;36,53505201;36,18145318
02-01-2020;12;34,69;31,54781922;30,5756405;30,90099779;30,18513229;30,50270326;30,13491842;30,80946871;32,09921839;32,72244248;31,99259337;29,98244939;30,47918537;30,98545562;31,48322447;32,00339888;32,97764336;33,43489153;34,35105636;35,71596795;36,8221033;36,57230517;36,71230018;36,70602344;36,87930898;36,92848997;37,02415058;37,01898618;37,12584956;37,66421855;37,29969126
02-01-2020;13;35,57;32,34810982;31,35126931;31,68488012;30,95085487;31,27648184;30,8993672;31,59102917;32,91349664;33,55253038;32,80416679;30,74303041;31,25236735;31,77148044;32,28187646;32,81524642;33,81420509;34,28305251;35,22245819;36,62199423;37,75618952;37,50005462;37,64360096;37,637165;37,81484636;37,86527496;37,96336224;37,95806683;38,06764107;38,61966717;38,24589271
02-01-2020;14;34,63;31,49325395;30,52275671;30,84755127;30,13292393;30,44994563;30,08279691;30,75618049;32,04369942;32,66584558;31,93725881;29,9305916;30,42646841;30,93186302;31,42877093;31,94804564;32,92060507;33,37706237;34,2916426;35,65419343;36,7584156;36,50904953;36,6488024;36,64253652;36,81552234;36,86461827;36,96011342;36,95495795;37,0616365;37,59907433;37,23517753
02-01-2020;15;34,58;31,44778289;30,4786869;30,8030125;30,08941697;30,40598094;30,03936232;30,71177365;31,99743361;32,61868149;31,89114669;29,88737677;30,38253762;30,88720252;31,38339297;31,90191794;32,87307315;33,32887141;34,24213113;35,60271466;36,70534252;36,45633649;36,59588758;36,58963075;36,7623668;36,81139185;36,90674912;36,90160109;37,00812562;37,54478748;37,18141608
02-01-2020;16;34,58;31,44778289;30,4786869;30,8030125;30,08941697;30,40598094;30,03936232;30,71177365;31,99743361;32,61868149;31,89114669;29,88737677;30,38253762;30,88720252;31,38339297;31,90191794;32,87307315;33,32887141;34,24213113;35,60271466;36,70534252;36,45633649;36,59588758;36,58963075;36,7623668;36,81139185;36,90674912;36,90160109;37,00812562;37,54478748;37,18141608
02-01-2020;17;34,58;31,44778289;30,4786869;30,8030125;30,08941697;30,40598094;30,03936232;30,71177365;31,99743361;32,61868149;31,89114669;29,88737677;30,38253762;30,88720252;31,38339297;31,90191794;32,87307315;33,32887141;34,24213113;35,60271466;36,70534252;36,45633649;36,59588758;36,58963075;36,7623668;36,81139185;36,90674912;36,90160109;37,00812562;37,54478748;37,18141608
02-01-2020;18;34,58;31,44778289;30,4786869;30,8030125;30,08941697;30,40598094;30,03936232;30,71177365;31,99743361;32,61868149;31,89114669;29,88737677;30,38253762;30,88720252;31,38339297;31,90191794;32,87307315;33,32887141;34,24213113;35,60271466;36,70534252;36,45633649;36,59588758;36,58963075;36,7623668;36,81139185;36,90674912;36,90160109;37,00812562;37,54478748;37,18141608
02-01-2020;19;37,61;34,20332894;33,14931793;33,50206189;32,72593904;33,07024127;32,67149846;33,40282843;34,80114165;35,47682507;34,68554155;32,5061955;33,04474378;33,59362888;34,13329699;34,69725662;35,75350726;36,24924389;37,24252608;38,72232789;39,9215712;39,65074654;39,8025255;39,79572043;39,98359212;40,03691288;40,14062563;40,13502652;40,25088504;40,83457077;40,43935971
