barra_mnemotecnico	barra_referencia_mnemotecnico	fecha	hora	costo_en_dolares	costo_en_pesos	nombre
BA03T002SE027T002	BA02T002SE032T002	2020-03-22	12	30,18	26,19111	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-22	13	30,71	26,65106	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-22	14	30,72	26,65974	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-22	15	30,72	26,65974	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-22	16	30,44	26,41675	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-22	17	29,04	25,20178	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-22	18	29,23	25,36667	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-22	19	44,72	38,80936	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-22	20	67,14	58,26611	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-22	21	106,99	92,84913	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-22	22	57,09	49,54441	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-22	23	42,71	37,06502	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-22	24	39,57	34,34003	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	1	39,37	34,16647	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	2	36,0	31,24188	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	3	34,31	29,77525	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	4	33,81	29,34133	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	5	35,18	30,53026	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	6	37,91	32,89944	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	7	38,93	33,78462	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	8	52,71	45,74332	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	9	48,63	42,20257	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	10	32,49	28,1958	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	11	34,22	29,69714	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	12	35,92	31,17245	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	13	35,92	31,17245	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	14	35,92	31,17245	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	15	37,33	32,39609	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	16	37,57	32,60437	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	17	35,08	30,44348	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	18	33,89	29,41076	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	19	30,01	26,04358	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	20	41,56	36,06701	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	21	49,12	42,62781	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	22	40,33	34,99958	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	23	35,18	30,53026	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-23	24	35,18	30,53026	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	1	36,73	31,2576	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	2	37,16	31,62353	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	3	37,16	31,62353	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	4	37,16	31,62353	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	5	38,91	33,1128	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	6	41,51	35,32543	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	7	59,94	51,00954	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	8	63,08	53,68171	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	9	46,57	39,63154	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	10	35,17	29,93002	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	11	35,98	30,61934	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	12	36,31	30,90017	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	13	36,31	30,90017	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	14	36,12	30,73848	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	15	35,8	30,46616	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	16	35,8	30,46616	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	17	34,99	29,77684	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	18	34,79	29,60664	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	19	42,53	36,19346	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	20	53,51	45,53755	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	21	62,49	53,17961	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	22	81,18	69,08499	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	23	49,6	42,2101	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-24	24	41,08	34,95949	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	1	40,82	35,14888	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	2	38,74	33,35785	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	3	38,13	32,8326	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	4	37,34	32,15235	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	5	37,34	32,15235	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	6	37,81	32,55706	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	7	45,42	39,1098	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	8	57,2	49,2532	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	9	37,28	32,10069	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	10	33,98	29,25916	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	11	35,2	30,30966	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	12	37,18	32,01458	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	13	37,44	32,23846	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	14	37,42	32,22124	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	15	37,13	31,97153	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	16	36,15	31,12768	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	17	33,83	29,13	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	18	33,83	29,13	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	19	41,71	35,91523	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	20	62,39	53,72216	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	21	67,06	57,74335	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	22	61,77	53,18829	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	23	57,14	49,20154	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-25	24	54,15	46,62694	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	1	43,37	36,73612	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	2	43,11	36,51589	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	3	40,63	34,41524	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	4	43,59	36,92247	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	5	59,38	50,29724	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	6	59,66	50,53441	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	7	59,66	50,53441	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	8	59,66	50,53441	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	9	40,97	34,70323	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	10	40,97	34,70323	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	11	40,97	34,70323	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	12	40,34	34,16959	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	13	37,86	32,06893	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	14	36,78	31,15413	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	15	36,77	31,14566	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	16	36,56	30,96778	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	17	36,25	30,7052	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	18	35,31	29,90898	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	19	43,22	36,60907	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	20	55,53	47,03613	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	21	60,46	51,21204	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	22	60,1	50,9071	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	23	56,14	47,55283	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-26	24	55,31	46,84978	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	1	46,67	39,38761	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	2	41,43	34,96526	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	3	39,65	33,46301	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	4	39,65	33,46301	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	5	39,65	33,46301	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	6	41,76	35,24377	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	7	42,8	36,12149	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	8	40,75	34,39137	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	9	36,75	31,01553	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	10	36,38	30,70326	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	11	34,27	28,92251	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	12	34,64	29,23477	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	13	35,74	30,16313	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	14	34,74	29,31917	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	15	35,34	29,82555	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	16	35,74	30,16313	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	17	35,87	30,27285	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	18	33,68	28,42457	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	19	40,11	33,85124	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	20	48,13	40,61979	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	21	48,13	40,61979	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	22	46,56	39,29478	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	23	43,24	36,49283	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-27	24	43,42	36,64474	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	1	42,57	35,59065	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	2	42,47	35,50704	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	3	41,09	34,35329	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	4	41,09	34,35329	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	5	39,8	33,27479	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	6	39,51	33,03234	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	7	39,83	33,29987	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	8	39,99	33,43364	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	9	36,83	30,79172	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	10	36,83	30,79172	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	11	36,55	30,55763	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	12	36,42	30,44894	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	13	36,17	30,23993	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	14	34,79	29,08618	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	15	33,9	28,3421	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	16	33,12	27,68998	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	17	32,24	26,95425	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	18	32,49	27,16326	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	19	38,02	31,78662	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	20	39,02	32,62267	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	21	39,27	32,83168	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	22	39,31	32,86513	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	23	37,41	31,27663	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-28	24	37,31	31,19303	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	1	39,87	33,33331	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	2	40,13	33,55069	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	3	40,13	33,55069	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	4	37,97	31,74482	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	5	35,7	29,84699	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	6	35,7	29,84699	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	7	35,7	29,84699	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	8	33,16	27,72342	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	9	33,58	28,07456	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	10	27,76	23,20875	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	11	27,76	23,20875	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	12	27,76	23,20875	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	13	29,43	24,60495	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	14	30,99	25,90919	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	15	28,58	23,89431	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	16	27,59	23,06662	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	17	27,27	22,79908	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	18	31,44	26,28541	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	19	32,65	27,29703	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	20	39,49	33,01561	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	21	39,6	33,10758	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	22	39,6	33,10758	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	23	39,6	33,10758	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-29	24	39,6	33,10758	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-30	1	39,35	32,89857	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-30	2	38,94	32,55579	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-30	3	38,34	32,05416	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-30	4	38,34	32,05416	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-30	5	38,34	32,05416	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-30	6	38,34	32,05416	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-30	7	38,54	32,22137	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-30	8	38,85	32,48054	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-30	9	37,51	31,36024	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-30	10	36,21	30,27337	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-30	11	33,49	27,99931	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-30	12	35,48	29,66305	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-30	13	37,47	31,32679	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-30	14	34,55	28,88553	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-30	15	34,64	28,96077	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-30	16	34,93	29,20323	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-30	17	34,93	29,20323	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
BA03T002SE027T002	BA02T002SE032T002	2020-03-30	18	34,69	29,00257	BA S/E PAN DE AZUCAR 220KV SECCIÓN 1
